
100, 60.124159, 0.000000
100, 15.130043, 0.000000
100, 46.319962, 0.000000
100, 43.154955, 0.000000
100, 0.367880, 0.000000
100, 0.365019, 0.000000
100, 0.404835, 0.000000
100, 0.365019, 0.000000
100, 0.359058, 0.000000
100, 0.445843, 0.000000
200, 65.228939, 0.000000
200, 52.100897, 0.000000
200, 88.799000, 0.001192
200, 12.766838, 0.001192
200, 0.630856, 0.000000
200, 0.610113, 0.000000
200, 0.654936, 0.000000
200, 0.616074, 0.000000
200, 0.603914, 0.000000
200, 0.717878, 0.000000
500, 42.590857, 0.000000
500, 43.323040, 0.000000
500, 27.478933, 0.000954
500, 23.663998, 0.000954
500, 3.997087, 0.000000
500, 3.821850, 0.000000
500, 4.045010, 0.000000
500, 3.762007, 0.000000
500, 4.036903, 0.000000
500, 4.243135, 0.000000
1000, 119.529963, 0.000954
1000, 58.992863, 0.000000
1000, 84.762096, 0.000000
1000, 40.958881, 0.000000
1000, 28.002977, 0.001192
1000, 26.062012, 0.000000
1000, 26.839018, 0.000000
1000, 27.590036, 0.000000
1000, 25.197029, 0.000000
1000, 26.508093, 0.000000
2000, 276.017904, 0.001192
2000, 242.586136, 0.000954
2000, 256.572962, 0.000954
2000, 250.161171, 0.000000
2000, 238.305092, 0.000954
2000, 238.742113, 0.000000
2000, 240.224838, 0.001192
2000, 236.254930, 0.000000
2000, 237.684011, 0.000954
2000, 237.412930, 0.001907
3000, 879.024029, 0.002146
3000, 875.236988, 0.000954
3000, 935.294867, 0.001192
3000, 881.927013, 0.001192
3000, 871.155977, 0.001907
3000, 869.865179, 0.002861
3000, 872.874975, 0.000954
3000, 882.346869, 0.001907
3000, 870.985985, 0.002861
3000, 871.623993, 0.000954
4500, 3112.349987, 0.002146
4500, 3106.047869, 0.001907
4500, 3113.568068, 0.003099
4500, 3095.079184, 0.002861
4500, 3093.811035, 0.001907
4500, 3095.369101, 0.001907
4500, 3099.719048, 0.001907
4500, 3101.304770, 0.001192
4500, 3091.078997, 0.001907
4500, 3090.188980, 0.000954
5000, 4134.155035, 0.000000
5000, 4081.966877, 0.001192
5000, 4089.076996, 0.000954
5000, 4121.287107, 0.000954
5000, 4115.581036, 0.000954
5000, 4078.858852, 0.000000
5000, 4114.248037, 0.000954
5000, 4112.524033, 0.000954
5000, 4079.169035, 0.002146
5000, 4144.725084, 0.000000
6000, 6746.073961, 0.000000
6000, 6729.907036, 0.000954
6000, 6714.285135, 0.000000
6000, 6735.508919, 0.000954
6000, 6714.581013, 0.000954
6000, 6715.682030, 0.000954
6000, 6732.853174, 0.000954
6000, 6715.121984, 0.000954
6000, 6715.086937, 0.001907
6000, 6712.018967, 0.000000
